,Name,Rating,Genre,Release Date,Runtime,Director,Url
2532,One Piece: Strong World,75.0,"Animation, Fantasy, Adventure",12/12/2009 (JP),1h 54m,Eiichiro Oda,https://www.themoviedb.org/movie/41498
2533,The Amityville Horror,61.0,Horror,04/15/2005 (US),1h 30m,Kathy Lutz,https://www.themoviedb.org/movie/10065
2534,Planet 51,58.0,"Family, Comedy, Science Fiction, Adventure, Animation",12/04/2009 (GB),1h 31m,Jorge Blanco,https://www.themoviedb.org/movie/16866
2535,The Protector 2,59.0,Action,10/23/2013 (TH),1h 44m,Prachya Pinkaew,https://www.themoviedb.org/movie/110552
2536,Courageous,75.0,Drama,09/30/2011 (US),2h 9m,Alex Kendrick,https://www.themoviedb.org/movie/72213
2537,Killer Bean Forever,72.0,"Action, Animation, Crime, Thriller",12/09/2009 (US),1h 25m,Jeff Lew,https://www.themoviedb.org/movie/24528
2538,Eden Lake,68.0,"Horror, Thriller",09/12/2008 (GB),1h 31m,James Watkins,https://www.themoviedb.org/movie/13510
2539,The Scorpion King: Book of Souls,59.0,"Action, Adventure, Fantasy",10/23/2018 (US),1h 42m,Don Michael Paul,https://www.themoviedb.org/movie/522417
2540,Shaft,66.0,"Action, Crime",06/14/2019 (US),1h 51m,Ernest Tidyman,https://www.themoviedb.org/movie/486131
2541,Freedom Writers,79.0,"Crime, Drama",01/05/2007 (US),2h 3m,Richard LaGravenese,https://www.themoviedb.org/movie/1646
2542,Tokyo Ghoul 'S',69.0,"Action, Horror, Science Fiction, Fantasy",07/19/2019 (JP),1h 37m,Takuya Kawasaki,https://www.themoviedb.org/movie/549787
2543,Free!: The Final Stroke – Part 2,0,"Animation, Drama, Comedy",04/22/2022 (JP),,Eisaku Kawanami,https://www.themoviedb.org/movie/823417
2544,Primal: Tales of Savagery,84.0,"Action, Adventure, Animation",01/07/2020 (US),1h 25m,Genndy Tartakovsky,https://www.themoviedb.org/movie/704264
2545,Kimetsu no Yaiba Orchestra Concert,20,Music,08/25/2021 (JP),1h 54m,Hirofumi Kurita,https://www.themoviedb.org/movie/874960
2546,Planet Hulk,70,"Science Fiction, Animation, Action",02/02/2010 (US),1h 21m,Jack Kirby,https://www.themoviedb.org/movie/30675
2547,Indiana Jones and the Temple of Doom,73.0,"Adventure, Action",05/23/1984 (US),1h 58m,George Lucas,https://www.themoviedb.org/movie/87
2548,Mission «Sky»,90,"Drama, War",11/18/2021 (RU),1h 50m,Igor Kopylov,https://www.themoviedb.org/movie/818415
2549,The Cellar,66.0,"Horror, Mystery",03/25/2022 (IE),1h 34m,Brendan Muldowney,https://www.themoviedb.org/movie/758724
2550,Jarhead 3: The Siege,63.0,"War, Action, Drama",01/20/2016 (US),1h 35m,William Kaufman,https://www.themoviedb.org/movie/378385
2551,The Girl with All the Gifts,66.0,"Drama, Horror, Thriller, Science Fiction",09/23/2016 (GB),1h 50m,Mike Carey,https://www.themoviedb.org/movie/375366
2552,Pokémon: The Movie 2000,66.0,"Adventure, Fantasy, Animation, Science Fiction, Family",07/17/1999 (JP),1h 24m,Kunihiko Yuyama,https://www.themoviedb.org/movie/12599
2553,Superman/Batman: Public Enemies,70,"Science Fiction, Animation, Action, Adventure, Family",09/29/2009 (US),1h 7m,Sam Liu,https://www.themoviedb.org/movie/22855
2554,Huevos: Little Rooster's Egg-Cellent Adventure,70,"Animation, Family",09/04/2015 (MX),1h 39m,Gabriel Riva Palacio Alatriste,https://www.themoviedb.org/movie/264419
2555,Artemis Fowl,57.0,"Adventure, Fantasy, Science Fiction, Family, Action",06/12/2020 (PT),1h 34m,Eoin Colfer,https://www.themoviedb.org/movie/475430
2556,Unthinkable,67.0,"Drama, Thriller",06/15/2010 (US),1h 37m,Gregor Jordan,https://www.themoviedb.org/movie/38199
2557,Baby on Board,48.0,"Comedy, Romance",06/09/2009 (US),1h 35m,Brian Herzlinger,https://www.themoviedb.org/movie/18131
2558,[REC]²,66.0,"Thriller, Horror",10/01/2009 (ES),1h 25m,Jaume Balagueró,https://www.themoviedb.org/movie/10664
2559,The Wall,63.0,"War, Thriller, Drama",05/12/2017 (US),1h 30m,Doug Liman,https://www.themoviedb.org/movie/405775
2560,High School Musical 2,65.0,"Comedy, Drama, Family, Music, Romance, TV Movie",08/17/2007 (US),1h 51m,Kenny Ortega,https://www.themoviedb.org/movie/13649
2561,Uncharted,36.0,Horror,01/01/2009 (US),1h 18m,Frank Nunez,https://www.themoviedb.org/movie/34168
2562,Carnaval,51.0,Comedy,06/02/2021 (BR),1h 34m,Leandro Neri,https://www.themoviedb.org/movie/818659
2563,Hitman,61.0,"Action, Thriller, Drama",11/21/2007 (US),1h 29m,Xavier Gens,https://www.themoviedb.org/movie/1620
2564,Ghost,72.0,"Fantasy, Drama, Thriller, Mystery, Romance",08/08/1991 (IN),2h 7m,Jerry Zucker,https://www.themoviedb.org/movie/251
2565,Hardcore Henry,64.0,"Action, Adventure, Science Fiction",04/07/2016 (RU),1h 37m,Ilya Naishuller,https://www.themoviedb.org/movie/325348
2566,What Men Want,62.0,"Comedy, Romance",02/08/2019 (US),1h 57m,Tina Gordon Chism,https://www.themoviedb.org/movie/487297
2567,The Smurfs: The Legend of Smurfy Hollow,69.0,"Comedy, Animation, Family, Fantasy",09/12/2013 (US),22m,Stephan Franck,https://www.themoviedb.org/movie/220845
2568,Saint Seiya: Legend of Crimson Youth,75.0,"Action, Animation, Fantasy",07/23/1988 (JP),1h 15m,Shigeyasu Yamauchi,https://www.themoviedb.org/movie/66105
2569,Nanny McPhee and the Big Bang,63.0,"Comedy, Fantasy, Family",08/20/2010 (US),1h 49m,Susanna White,https://www.themoviedb.org/movie/35019
2570,The Walking Dead,68.0,"Drama, War",02/24/1995 (US),1h 28m,Preston A. Whitmore II,https://www.themoviedb.org/movie/95963
2571,Resident Evil: Vendetta,69.0,"Animation, Horror, Adventure, Mystery, Action, Science Fiction",05/27/2017 (JP),1h 37m,Takanori Tsujimoto,https://www.themoviedb.org/movie/400136
2572,To All the Boys: P.S. I Still Love You,69.0,"Romance, Comedy",02/12/2020 (US),1h 42m,Michael Fimognari,https://www.themoviedb.org/movie/565426
2573,Letters to Juliet,70,"Comedy, Drama, Romance",05/14/2010 (US),1h 45m,Gary Winick,https://www.themoviedb.org/movie/37056
2574,The Invisible Man,72.0,"Thriller, Science Fiction, Horror",02/28/2020 (US),2h 4m,Leigh Whannell,https://www.themoviedb.org/movie/570670
2575,The Perks of Being a Wallflower,78.0,Drama,09/20/2012 (DK),1h 43m,Stephen Chbosky,https://www.themoviedb.org/movie/84892
2576,The Girl Who Leapt Through Time,78.0,"Fantasy, Animation, Drama, Science Fiction",07/15/2006 (JP),1h 38m,Mamoru Hosoda,https://www.themoviedb.org/movie/14069
2577,Kill Bill: Vol. 2,79.0,"Action, Crime, Thriller",08/20/2004 (IN),2h 16m,Quentin Tarantino,https://www.themoviedb.org/movie/393
2578,All Saints,62.0,"Drama, Comedy",08/25/2017 (US),1h 48m,Steve Gomer,https://www.themoviedb.org/movie/450806
2579,Vacation,63.0,Comedy,07/30/2015 (IN),1h 39m,Jonathan M. Goldstein,https://www.themoviedb.org/movie/296099
2580,Horrible Bosses 2,62.0,Comedy,11/26/2014 (US),1h 48m,Sean Anders,https://www.themoviedb.org/movie/227159
2581,A World For Julius,72.0,"Drama, TV Movie",11/11/2021 (PE),1h 44m,Rossana Díaz-Costa,https://www.themoviedb.org/movie/877669
2582,My Little Pony: Equestria Girls - Rainbow Rocks,80,"Family, Animation, Music",09/27/2014 (CA),1h 15m,Lauren Faust,https://www.themoviedb.org/movie/292177
2583,Mia and the White Lion,73.0,"Adventure, Family, Drama",08/23/2019 (IN),1h 38m,Gilles de Maistre,https://www.themoviedb.org/movie/498248
2584,The Ant Bully,57.0,"Fantasy, Adventure, Animation, Comedy, Family",10/20/2006 (IN),1h 28m,John A. Davis,https://www.themoviedb.org/movie/9906
2585,V for Vendetta,79.0,"Action, Thriller, Fantasy",03/17/2006 (US),2h 12m,James McTeigue,https://www.themoviedb.org/movie/752
2586,Clouds,84.0,"Music, Drama, Romance",10/16/2020 (US),2h 1m,Kara Holden,https://www.themoviedb.org/movie/630566
2587,The League of Extraordinary Gentlemen,59.0,"Fantasy, Action, Thriller, Science Fiction",07/11/2003 (US),1h 50m,Stephen Norrington,https://www.themoviedb.org/movie/8698
2588,2001: A Space Odyssey,81.0,"Science Fiction, Mystery, Adventure",10/04/2017 (IN),2h 29m,Stanley Kubrick,https://www.themoviedb.org/movie/62
2589,Selena,78.0,"Music, Drama, History",03/21/1997 (US),2h 7m,Gregory Nava,https://www.themoviedb.org/movie/16052
2590,The Binding,55.0,"Horror, Thriller, Drama",10/02/2020 (IT),1h 33m,Domenico Emanuele de Feudis,https://www.themoviedb.org/movie/741998
2591,It's a Wonderful Life,83.0,"Drama, Family, Fantasy",01/07/1947 (US),2h 10m,Frank Capra,https://www.themoviedb.org/movie/1585
2592,Hook,68.0,"Adventure, Fantasy, Comedy, Family",12/11/1991 (US),2h 22m,Malia Scotch Marmo,https://www.themoviedb.org/movie/879
2593,Blue Spring Ride,67.0,"Romance, Drama",12/13/2014 (JP),2h 2m,Takahiro Miki,https://www.themoviedb.org/movie/283727
2594,Battle Angel,68.0,"Animation, Action, Science Fiction",06/21/1993 (JP),54m,Hiroshi Fukutomi,https://www.themoviedb.org/movie/17189
2595,Teen Wolf,62.0,"Comedy, Fantasy, Romance",08/23/1985 (US),1h 31m,Rod Daniel,https://www.themoviedb.org/movie/11824
2596,Justice League: Throne of Atlantis,71.0,"Science Fiction, Action, Animation, Adventure",01/27/2015 (DK),1h 12m,Joe Shuster,https://www.themoviedb.org/movie/297556
2597,The Devil's Advocate,74.0,"Drama, Mystery, Thriller, Horror",10/17/1997 (US),2h 24m,Taylor Hackford,https://www.themoviedb.org/movie/1813
2598,The Most Beautiful Boy in the World,76.0,Documentary,10/15/2021 (SE),1h 33m,Kristina Lindström,https://www.themoviedb.org/movie/730028
2599,The Grand Budapest Hotel,81.0,"Comedy, Drama",03/07/2014 (US),1h 40m,Wes Anderson,https://www.themoviedb.org/movie/120467
2600,A Cinderella Story,65.0,"Comedy, Family, Romance",07/10/2004 (US),1h 35m,Leigh Dunlap,https://www.themoviedb.org/movie/11247
2601,A Week Away,70,"Drama, Family, Music, Romance",03/26/2021 (US),1h 34m,Alan Powell,https://www.themoviedb.org/movie/699102
2602,Puss in Book: Trapped in an Epic Tale,65.0,"Family, Fantasy, Animation, Comedy, Adventure",06/20/2017 (US),23m,Roy Burdine,https://www.themoviedb.org/movie/462650
2603,Oldboy,83.0,"Drama, Thriller, Mystery, Action",12/21/2003 (KR),2h,Park Chan-wook,https://www.themoviedb.org/movie/670
2604,A Nightmare on Elm Street,55.0,"Horror, Mystery, Thriller",04/30/2010 (US),1h 35m,Wesley Strick,https://www.themoviedb.org/movie/23437
2605,Hot Hair Salon,55.0,"Drama, Romance",09/04/2020 (KR),1h 10m,Kim Chun-soo,https://www.themoviedb.org/movie/748501
2606,Son of Batman,71.0,"Animation, Action, Adventure",05/13/2014 (ES),1h 14m,Grant Morrison,https://www.themoviedb.org/movie/251519
2607,Museum,66.0,"Drama, Thriller",11/12/2016 (JP),2h 12m,Keishi Ōtomo,https://www.themoviedb.org/movie/392681
2608,Ghost Ship,59.0,"Horror, Mystery, Thriller",10/25/2002 (US),1h 31m,Steve Beck,https://www.themoviedb.org/movie/9645
2609,The Curse of Buckout Road,66.0,Horror,09/27/2019 (US),1h 37m,Matthew Currie Holmes,https://www.themoviedb.org/movie/467615
2610,Jurassic World Dominion: Prologue,20,"Science Fiction, Action",06/25/2021 (US),5m,Colin Trevorrow,https://www.themoviedb.org/movie/940077
2611,Naruto: The Lost Story - Mission: Protect the Waterfall Village!,68.0,"Animation, Action, Adventure",12/20/2003 (JP),40m,Masahiko Murata,https://www.themoviedb.org/movie/410685
2612,Piranha 3DD,43.0,"Horror, Thriller, Comedy",06/01/2012 (US),1h 23m,Josh Stolberg,https://www.themoviedb.org/movie/71668
2613,Demolition Man,66.0,"Crime, Action, Science Fiction",10/08/1993 (US),1h 55m,Peter M. Lenkov,https://www.themoviedb.org/movie/9739
2614,Dragons: Gift of the Night Fury,71.0,"Animation, Comedy, Adventure, Family",11/15/2011 (US),22m,Tom Owens,https://www.themoviedb.org/movie/91417
2615,Death Note Relight 1: Visions of a God,79.0,"TV Movie, Crime, Drama, Fantasy, Thriller, Animation",08/31/2007 (JP),2h 10m,Tetsuro Araki,https://www.themoviedb.org/movie/51482
2616,Flushed Away,62.0,"Adventure, Animation, Comedy, Family",11/02/2006 (US),1h 25m,Sam Fell,https://www.themoviedb.org/movie/11619
2617,La La Land,79.0,"Comedy, Drama, Romance, Music",12/09/2016 (IN),2h 9m,Damien Chazelle,https://www.themoviedb.org/movie/313369
2618,Security,57.0,Thriller,06/07/2021 (IT),1h 58m,Peter Chelsom,https://www.themoviedb.org/movie/666624
2619,Doraemon: Nobita and the Winged Braves,73.0,"Family, Animation, Adventure",03/10/2001 (JP),1h 31m,Tsutomu Shibayama,https://www.themoviedb.org/movie/162092
2620,Blue Bayou,76.0,Drama,09/17/2021 (CA),1h 57m,Justin Chon,https://www.themoviedb.org/movie/644089
2621,Bleach the Movie: The DiamondDust Rebellion,67.0,"Action, Adventure, Animation",12/22/2007 (JP),1h 35m,Noriyuki Abe,https://www.themoviedb.org/movie/17101
2622,Flashback,61.0,"Comedy, Science Fiction",11/11/2021 (FR),1h 30m,Caroline Vigneaux,https://www.themoviedb.org/movie/809065
2623,Lev Yashin. The Dream Goalkeeper,81.0,Drama,11/28/2019 (RU),2h,Vasily Chiginsky,https://www.themoviedb.org/movie/513514
2624,Grease,74.0,"Romance, Comedy",07/07/1978 (US),1h 50m,Randal Kleiser,https://www.themoviedb.org/movie/621
2625,Diary of a Wimpy Kid: Rodrick Rules,66.0,"Family, Comedy",03/25/2011 (US),1h 39m,David Bowers,https://www.themoviedb.org/movie/60307
2626,The Hills Have Eyes 2,55.0,"Horror, Thriller",03/22/2007 (US),1h 29m,Wes Craven,https://www.themoviedb.org/movie/9793
2627,Black Hawk Down,74.0,"Action, History, War",03/29/2002 (IN),2h 25m,Ridley Scott,https://www.themoviedb.org/movie/855
2628,The Outlaws,78.0,"Crime, Action",10/03/2017 (KR),2h 1m,Kang Yun-sung,https://www.themoviedb.org/movie/479718
2629,I Am Number Four,62.0,"Action, Thriller, Science Fiction, Adventure",02/18/2011 (US),1h 49m,D. J. Caruso,https://www.themoviedb.org/movie/46529
2630,Heaven Is for Real,66.0,Drama,04/16/2014 (US),1h 39m,Randall Wallace,https://www.themoviedb.org/movie/236751
2631,Brahms: The Boy II,60,"Horror, Mystery, Thriller",02/20/2020 (US),1h 26m,William Brent Bell,https://www.themoviedb.org/movie/555974
2632,The Starling,72.0,Drama,09/17/2021 (US),1h 43m,Theodore Melfi,https://www.themoviedb.org/movie/468225
2633,Unfaithful,66.0,"Thriller, Drama",05/10/2002 (US),2h 4m,Adrian Lyne,https://www.themoviedb.org/movie/2251
2634,Do You Believe?,67.0,"Fantasy, Drama",03/20/2015 (US),1h 55m,Jon Gunn,https://www.themoviedb.org/movie/309425
2635,Tremors: A Cold Day in Hell,60,"Action, Adventure, Science Fiction, Fantasy, Comedy, Horror",11/03/2018 (BR),1h 38m,Don Michael Paul,https://www.themoviedb.org/movie/496704
2636,Happier Than Ever: A Love Letter to Los Angeles,80,Music,09/03/2021 (US),1h 5m,Robert Rodriguez,https://www.themoviedb.org/movie/853088
2637,Barbie: Spy Squad,70,"Action, Animation, Family",03/01/2016 (US),1h 15m,Conrad Helten,https://www.themoviedb.org/movie/377897
2638,The Ring Two,57.0,"Drama, Horror, Thriller",03/18/2005 (US),1h 50m,Hideo Nakata,https://www.themoviedb.org/movie/10320
2639,Asura,70,"Animation, Drama, History, Horror",09/29/2012 (JP),1h 16m,Keiichi Sato,https://www.themoviedb.org/movie/181656
2640,Irreversible,73.0,"Drama, Thriller, Crime, Mystery",05/22/2002 (FR),1h 37m,Gaspar Noé,https://www.themoviedb.org/movie/979
2641,Good Boys,69.0,Comedy,08/16/2019 (US),1h 29m,Gene Stupnitsky,https://www.themoviedb.org/movie/521777
2642,"One Piece: Episode of Chopper Plus: Bloom in the Winter, Miracle Cherry Blossom",71.0,"Action, Animation, Adventure, Comedy",03/01/2008 (JP),1h 35m,Atsuji Shimizu,https://www.themoviedb.org/movie/44731
2643,Monster High: Welcome to Monster High,67.0,"Animation, Family",08/27/2016 (US),1h 13m,Stephen Donnelly,https://www.themoviedb.org/movie/413736
2644,Forever My Girl,76.0,"Romance, Drama, Music",01/26/2018 (US),1h 44m,Bethany Ashton Wolf,https://www.themoviedb.org/movie/417261
2645,Chinatown,79.0,"Crime, Drama, Mystery, Thriller",06/20/1974 (US),2h 10m,Roman Polanski,https://www.themoviedb.org/movie/829
2646,Chicken Little,59.0,"Animation, Family, Comedy",11/04/2005 (US),1h 21m,Mark Dindal,https://www.themoviedb.org/movie/9982
2647,Bleeding Steel,59.0,"Action, Science Fiction, Thriller",12/22/2017 (CN),1h 49m,Leo Zhang,https://www.themoviedb.org/movie/460648
2648,Turbo,62.0,"Animation, Family",07/19/2013 (IN),1h 36m,David Soren,https://www.themoviedb.org/movie/77950
2649,Interview with the Vampire,74.0,"Horror, Drama, Fantasy",11/11/1994 (US),2h 3m,Anne Rice,https://www.themoviedb.org/movie/628
2650,Sex Drive,63.0,"Comedy, Adventure, Romance",10/17/2008 (US),1h 49m,Sean Anders,https://www.themoviedb.org/movie/13523
2651,Gantz: Perfect Answer,67.0,"Action, Mystery, Science Fiction, Horror",04/23/2011 (JP),2h 21m,Hiroya Oku,https://www.themoviedb.org/movie/74135
2652,Shot Caller,69.0,"Crime, Drama, Thriller",07/13/2017 (UA),2h 1m,Ric Roman Waugh,https://www.themoviedb.org/movie/339692
2653,Lionheart,65.0,Action,01/11/1991 (US),1h 45m,Sheldon Lettich,https://www.themoviedb.org/movie/9399
2654,Sweat,67.0,"Drama, Thriller",06/18/2021 (PL),1h 47m,Magnus von Horn,https://www.themoviedb.org/movie/712121
2655,Cardcaptor Sakura: The Sealed Card,82.0,"Comedy, Animation, Adventure, Fantasy, Romance, Action",07/15/2000 (JP),1h 20m,Morio Asaka,https://www.themoviedb.org/movie/31347
2656,The Drop,68.0,"Drama, Crime",09/12/2014 (US),1h 46m,Michaël R. Roskam,https://www.themoviedb.org/movie/154400
2657,Dumb and Dumber,66.0,Comedy,12/16/1994 (US),1h 47m,Peter Farrelly,https://www.themoviedb.org/movie/8467
2658,Batman: The Killing Joke,66.0,"Action, Animation, Crime, Drama",07/24/2016 (AU),1h 12m,Alan Moore,https://www.themoviedb.org/movie/382322
2659,Mad Max Beyond Thunderdome,62.0,"Action, Adventure, Science Fiction",08/06/1985 (AU),1h 47m,George Miller,https://www.themoviedb.org/movie/9355
2660,The Cover,68.0,"Comedy, Romance, Music",07/23/2021 (ES),1h 30m,Secun de la Rosa,https://www.themoviedb.org/movie/826733
2661,Valentine's Day,59.0,"Comedy, Romance",02/11/2010 (US),2h 5m,Katherine Fugate,https://www.themoviedb.org/movie/32856
2662,The Bye Bye Man,52.0,"Horror, Thriller",01/13/2017 (US),1h 36m,Stacy Title,https://www.themoviedb.org/movie/292280
2663,Live Free or Die Hard,66.0,"Action, Thriller",06/27/2007 (US),2h 8m,Mark Bomback,https://www.themoviedb.org/movie/1571
2664,La ciudad perdida,30,Documentary,01/02/2005 (PR),40m,Eduardo Lalo,https://www.themoviedb.org/movie/428021
2665,Scream 3,59.0,"Horror, Mystery",02/03/2000 (US),1h 56m,Kevin Williamson,https://www.themoviedb.org/movie/4234
2666,Hostel: Part III,51.0,Horror,12/27/2011 (DE),1h 28m,Eli Roth,https://www.themoviedb.org/movie/71670
2667,The Wave,67.0,Thriller,08/28/2015 (NO),1h 44m,Roar Uthaug,https://www.themoviedb.org/movie/336882
2668,The Hunchback of Notre Dame II,53.0,"Animation, Family, Comedy",02/05/2002 (IT),1h 8m,Bradley Raymond,https://www.themoviedb.org/movie/12448
2669,Step Up Revolution,69.0,"Music, Drama, Romance",07/27/2012 (US),1h 39m,Scott Speer,https://www.themoviedb.org/movie/85446
2670,Date Night,61.0,"Comedy, Action, Adventure",04/08/2010 (US),1h 37m,Shawn Levy,https://www.themoviedb.org/movie/35056
2671,Journey to the Center of the Earth,60,"Action, Science Fiction, Adventure, Comedy, Family",09/12/2008 (IN),1h 33m,Eric Brevig,https://www.themoviedb.org/movie/88751
2672,Inferno,60,"Mystery, Thriller, Drama, Action",10/28/2016 (US),2h 1m,Ron Howard,https://www.themoviedb.org/movie/207932
2673,Next Avengers: Heroes of Tomorrow,69.0,"Animation, Family, Action, Adventure, Science Fiction",09/02/2008 (US),1h 18m,Jay Oliva,https://www.themoviedb.org/movie/14613
2674,Tomorrow Never Dies,63.0,"Adventure, Action, Thriller",12/12/1997 (US),1h 59m,Ian Fleming,https://www.themoviedb.org/movie/714
2675,The Commuter,63.0,"Action, Thriller, Mystery",01/19/2018 (IN),1h 44m,Philip de Blasi,https://www.themoviedb.org/movie/399035
2676,Bad Teacher,56.0,Comedy,06/19/2011 (US),1h 32m,Jake Kasdan,https://www.themoviedb.org/movie/52449
2677,Wild Tales,78.0,"Drama, Thriller, Comedy",08/21/2014 (AR),2h 2m,Damián Szifron,https://www.themoviedb.org/movie/265195
2678,Wildflower,53.0,"Thriller, Drama",02/05/2016 (US),1h 32m,Nicholas DiBella,https://www.themoviedb.org/movie/393003
2679,"Batman: The Dark Knight Returns, Part 2",80,"Science Fiction, Action, Animation, Mystery",01/29/2013 (US),1h 18m,Jay Oliva,https://www.themoviedb.org/movie/142061
